user_id register_day register_type device_type
949496 10 1 408
1364397 10 1 51
891582 10 1 433
558256 10 5 531
1099886 10 0 65
961735 10 2 15
239202 10 0 12
44221 10 1 5235
1114910 10 1 7
904040 10 1 79
266568 11 0 45
86687 11 0 87
1088109 11 0 270
1380570 11 1 714
347851 11 0 81
1199771 11 2 81
1123582 11 0 2
1313161 11 0 14
1267432 11 0 124
424641 11 1 60
327028 12 0 9
1104213 12 0 0
511094 12 0 3
129295 12 4 459
1114106 12 1 5
32888 12 0 113
732660 12 1 19
1360301 12 0 167
676943 12 1 954
1319037 12 0 88
789310 12 1 427
537173 12 0 11
1037670 12 1 10
696836 12 7 486
658629 12 1 18
803675 12 1 88
886949 12 0 42
657418 12 0 39
129181 12 0 0
905717 13 1 80
108703 13 1 1200
729451 13 0 17
944715 13 0 8
723821 13 3 1242
1320687 13 2 63
779336 13 2 40
1313534 13 1 170
56283 13 2 17
87835 13 0 23
176071 13 0 61
662687 13 1 119
452730 13 1 33
1292342 13 0 211
613887 13 1 252
1274397 14 0 25
916935 14 0 127
1012196 14 1 37
717916 14 0 4
850607 14 1 74
443476 14 1 56
950600 14 0 4
1352153 14 1 4970
1250445 14 1 152
1121422 14 2 41888
1084484 14 0 17
98700 14 2 10
1177053 14 1 0
621938 14 1 15
120651 14 1 177
356601 14 1 139
699688 14 2 18
1165436 14 0 4
539341 14 2 187
499724 14 0 236
1332875 14 3 4352
325764 15 0 31
306557 15 1 6
1346245 15 1 256
1247151 15 0 2943
264317 15 1 76
1067150 15 0 16
52132 15 0 35
865865 16 0 2
848163 16 0 52
377759 16 0 21
828398 16 1 765
649997 16 3 64
896504 16 0 26
1131173 16 0 20
1120156 16 2 391
1372426 16 0 852
322052 16 0 20
1105361 16 0 0
142242 17 2 4
1348041 17 3 211
560704 17 1 35
1114821 17 2 7
561678 17 2 256
1163327 17 0 108
213093 17 0 94
533367 17 0 406
1124251 17 0 154
1276544 18 0 11
1061968 18 2 11
654972 18 2 0
779271 18 0 184
1131458 18 0 416
508163 18 1 1992
1232906 18 2 8
1301033 18 0 33
525908 18 1 92
711917 19 0 297
443869 19 1 11
763398 19 0 650
177062 19 0 313
1177720 19 2 8
356884 19 4 304
1361007 19 0 0
903755 19 0 9
493148 19 0 1170
72213 20 1 30
457764 20 2 219
46912 20 0 196
921409 20 2 66
1331407 20 0 29
981693 20 1 12
892022 20 0 0
1076303 20 1 104
420849 20 4 2
468984 21 1 597
1100844 21 7 768
1108602 21 1 214
538977 21 4 7
697368 21 1 73
1297486 21 1 563
1166121 21 0 61
292957 21 1 22
596372 21 1 12
1159218 21 1 782
995683 21 0 18
868657 21 1 40
390832 21 5 1113
1160197 21 1 88
990466 21 0 31
1141372 21 0 25
75616 21 1 200
1328630 22 2 15
451407 22 2 54
1063758 22 0 99
512348 22 1 414
792720 22 5 548
960902 22 1 12178
186469 22 1 276
149569 22 0 1063
1085154 22 2 991
406464 22 0 176
699406 22 0 9
794280 22 1 21
997604 22 1 12
1238971 22 3 0
5337 22 0 13
880441 22 0 12
212676 22 2 3108
301647 22 0 20
508882 22 1 5
18988 22 0 18
882567 23 1 3
552830 23 1 107
121662 23 0 12
633262 23 1 18
169076 23 0 14
582994 23 1 13
947730 23 1 364
260709 23 2 4
1130857 23 0 39
64633 23 1 463
158274 23 0 109
820963 23 1 203
50309 23 0 76
130507 23 1 23
943063 24 3 1
1132031 24 3 1
1009303 24 3 1
405360 24 3 1
777219 24 3 1
1234034 24 0 0
1128008 24 1 28
1026429 24 5 0
343800 24 0 0
656571 24 2 5
1272189 24 0 353
1053132 24 1 11
816105 24 1 661
693404 24 0 21
1041747 24 2 80
691924 24 1 63
1244568 24 3 83
423705 24 2 44
225176 24 2 15
443718 24 0 12
899317 24 0 0
444805 24 3 223
551745 24 3 223
1341862 25 2 0
1288218 25 1 197
740517 25 2 10
546004 25 2 11
1349807 25 0 2
812987 25 0 6438
935187 25 2 61
32410 25 2 7
1353121 25 0 86
1280858 26 4 30
722605 26 2 22
996089 26 0 2
240962 26 1 709
1164915 26 0 2
108631 27 1 424
921000 27 0 0
667769 27 6 367
626211 27 0 70
1312530 27 1 755
751827 27 0 429
6165 27 1 46
669227 27 0 596
1296352 27 1 55
844827 27 2 294
494193 27 1 57
180463 27 1 10
584870 28 0 7
1084178 28 7 2702
1233868 28 1 391
287488 28 0 134
914266 28 2 91
1045678 28 0 50
939435 28 1 158
1065819 28 1 142
787504 28 1 60
613206 28 0 0
973352 28 1 285
287809 28 1 519
682223 28 2 1058
783660 28 1 17
896962 28 2 22
424786 28 2 80
774968 28 1 4
928661 28 1 168
1350562 28 0 20
899647 29 0 64
728026 29 0 7
87218 29 1 4255
634104 29 1 36
1281081 29 0 2
382149 29 2 10
1143136 29 0 49
1109778 29 1 105
837517 29 0 390
130225 30 0 405
1177506 30 0 5
854901 30 0 26
332676 30 1 0
320878 30 1 2119
32112 30 0 589
1102689 30 1 36
536941 30 1 340
563070 30 5 252
57253 1 0 47
946008 1 2 0
830732 1 0 15
250837 1 0 25
1102875 1 2 96
1122539 1 1 163
996716 1 4 118
678183 1 2 7
157715 2 0 86
531607 2 0 13
1023060 2 0 30
148665 2 1 974
293641 2 0 19
1300717 2 1 58
66717 3 0 42
570818 3 0 39
790809 3 0 18
502039 3 1 1078
630669 4 2 419
478140 4 5 0
1069784 4 0 263
41207 4 2 15
1159289 4 0 7
941498 4 0 129
161879 4 0 22
1113270 4 0 410
1055199 4 2 176
1160993 5 0 2
682731 5 0 15
185279 5 2 655
1122846 5 0 8
1155007 5 0 16
1315363 5 0 645
1237411 5 1 51
163091 5 0 21
551643 5 0 26
1150579 5 0 16
476751 6 0 82
1232944 6 1 232
1336440 6 1 399
784607 6 2 6
951473 6 2 125
627556 6 2 984
946954 6 1 528
647698 7 1 232
1225586 7 2 218
836577 7 2 15
1185527 7 0 4
1341251 7 0 892
488168 7 2 34
160066 7 0 133
126254 7 0 7
278148 7 0 97
364254 7 0 47
201955 7 1 109
1283707 8 2 2
365777 8 1 125
738783 8 2 15
357768 8 1 4722
816410 8 0 13
968706 8 1 32
532131 8 0 6
1113209 8 0 376
1204865 8 2 428
460694 8 1 52
365270 9 1 180
1153872 9 0 461
1310344 9 1 471
182689 9 0 136
35021 9 0 404
568301 9 4 33
1136016 9 1 84
916406 10 1 23
1205577 10 2 14
1161899 10 1 13
176492 10 1 3486
187355 10 2 9
624339 10 2 34
539566 10 0 44
376491 10 0 559
862668 10 1 457
576371 10 1 80
670230 10 0 62
47127 11 0 7
1000432 11 1 21
942914 11 0 0
191184 11 1 988
718891 11 0 4
800814 11 0 1473
96099 11 2 16
1295661 11 0 92
64616 12 2 306
870952 12 0 3
634740 12 5 1213
149584 12 0 7
371078 12 0 342
1322818 12 0 61
122165 12 1 177
1230916 12 6 827
903133 12 1 547
151040 13 0 35
1079942 13 1 1672
620768 13 1 22
83544 13 2 33
635710 13 1 10
841234 13 1 40
1324302 13 2 152
658444 13 1 0
515597 13 1 2
162419 13 4 66
648325 13 1 6
486578 14 3 2912
382518 14 2 84351
427687 14 2 29
1156389 14 0 1131
1068333 14 0 433
118854 14 0 60
156418 14 1 79
1172709 14 1 64
946715 14 1 10
605717 14 0 72
1171600 14 1 127
988951 14 0 25
698441 14 0 147
492336 14 0 33
1239952 14 1 38
1058709 14 0 32
662891 15 1 319
393742 15 3 66
954581 15 0 18
797132 15 1 14
364793 15 0 627
125152 15 2 7
50359 15 1 39
11755 15 2 7
640735 15 1 13
525309 15 2 53
481704 16 5 456
1159909 16 0 27
32414 16 0 260
1361914 16 0 23
298192 16 0 129
1235416 16 0 163
426757 16 0 301
367370 16 0 11
1079466 16 5 2746
1176661 16 2 7
839944 17 2 7
560529 17 0 440
1061877 17 5 239
630860 17 0 71
232639 17 1 1278
1111383 17 0 13
769187 17 1 25
340419 17 1 10
287652 18 0 8
406343 18 0 47
417969 18 0 79
1065408 18 0 90
50321 18 5 452
355373 18 1 225
1079022 18 2 599
1099569 19 0 0
1023253 19 1 8
1183072 19 1 52
170577 19 1 95
1203695 20 0 51
207255 20 0 1689
959746 20 1 178
543196 20 0 305
771111 20 1 157
737203 20 1 152
900600 20 2 6
213154 20 1 19
739925 20 2 10
77404 20 1 1081
312439 20 1 0
119268 20 2 97
760991 21 0 4
905469 21 0 70
1073642 21 1 10
648213 21 0 433
1164578 21 1 12
758577 21 1 0
40119 21 1 464
800354 21 0 17
191584 21 1 21948
57206 21 1 41
73205 21 1 1548
1299693 21 1 1726
609041 21 2 151
904249 21 0 99
1276733 21 0 59
1132439 21 1 519
341167 21 1 19
21742 21 2 10
1035930 21 0 174
961890 22 2 0
808679 22 0 0
232758 22 1 3
12967 22 1 353
113164 22 1 167
44812 22 0 879
272397 22 1 580
842925 22 1 82
177418 22 1 520
434691 22 2 928
861556 23 1 56
635449 23 2 8
277410 23 0 140
874819 23 2 31
797781 23 0 30
685253 23 0 17
313773 23 0 457
1177123 23 1 89
248540 23 0 13
887104 23 1 0
536011 23 1 381
821147 23 0 25
1049009 23 0 542
314439 23 0 58
1020856 23 1 357
1032781 23 2 262
1245856 23 0 134
1355460 23 1 62
947775 24 1 4069
875707 24 3 1
970072 24 3 1
1094562 24 0 270
76432 24 0 227
638187 24 3 1
1165203 24 3 1
266007 24 1 17
808473 24 1 17
271589 24 1 3188
836365 25 1 455
845991 25 1 326
214151 25 2 68
154294 25 2 10
577945 25 0 10
270388 25 2 48
1014731 25 0 15
828593 25 2 2
57497 26 0 8
299024 26 0 35
1191420 26 5 266
1003005 26 0 303
375151 26 0 5
48632 26 0 141
111045 26 7 1547
808508 26 1 199
769162 26 1 10
997243 26 1 264
470025 26 0 250
1357335 26 0 306
771702 26 0 17
1251549 26 1 145
788701 26 0 2
38915 27 0 117
1336804 27 0 5
362787 27 0 49
1217688 28 0 236
964659 28 1 522
114912 28 0 9
1213015 28 0 4
264497 28 1 11
20582 28 1 52
1247709 28 1 74
69928 28 0 21
587962 28 0 32
899931 29 0 62
980124 29 2 140
968724 29 1 2417
851440 29 1 9
34777 29 0 271
375649 29 1 293
832482 29 1 1998
78425 29 0 149
1080890 29 4 25
779277 29 2 16
779702 29 5 35
1348317 29 0 4
224443 30 2 1442
231705 30 0 32
535096 30 0 245
164713 30 4 52
1044940 30 0 38
1015735 30 0 23
92363 30 1 64
215872 30 0 4
1366687 30 4 39
886646 30 1 7
393888 1 2 10
147720 1 0 2
1074543 1 0 78
1256282 1 1 2693
1085170 1 0 6
990226 1 0 77
395531 2 2 0
939209 2 0 18
208530 2 1 21
1092024 2 0 15
300286 2 0 10
1377478 2 0 1398
950420 2 1 33
1371213 2 2 35
493069 2 2 140
581837 2 1 1196
911527 2 0 0
525954 2 0 5
62926 3 0 136
306459 3 0 35
996057 3 0 40
1231403 3 1 50
46975 3 0 0
1264850 3 0 45
553397 3 0 3
741095 4 1 6
626641 4 1 22
699215 4 0 640
345041 5 2 7
241825 5 1 28
1257698 5 0 15
770668 5 1 968
1259012 5 2 32
143804 5 0 21
926918 5 1 394
943625 5 0 116
898350 5 0 88
453444 6 4 3
1299716 6 1 112
1076524 6 5 1121
107717 6 1 1292
1235681 6 1 112
607949 6 0 23
1349348 6 1 2948
96562 6 0 102
891249 6 1 35
730451 6 1 931
155504 6 6 211
475330 6 0 10
1163600 6 2 0
563489 6 0 82
383945 6 1 91
100404 6 0 60
1065974 6 0 35
842794 7 0 66
19245 7 0 3
334342 7 2 15
214773 7 1 47
295552 7 1 358
1253339 7 0 204
1046774 7 1 1695
1310040 8 2 8
1189929 8 0 251
1123133 8 0 2
1075565 8 0 24
856822 8 2 7
425207 8 2 7
606776 8 4 2
514357 9 1 261
527705 9 0 35
149005 9 0 86
265494 9 0 141
901239 9 1 10
920104 9 0 154
562017 9 1 15
696743 9 2 217
618454 10 0 29
882546 10 1 1368
249243 10 1 78
628931 10 1 4
153024 10 0 255
408306 10 0 127
874682 10 0 0
664043 10 2 4
733162 10 4 230
350313 11 0 966
795208 11 2 6
883389 11 0 120
769990 11 0 102
948667 11 1 16
1293510 11 2 35
850595 12 0 9
981799 12 0 5
1279000 12 2 2939
1206455 12 1 20
649955 12 0 14
1356465 12 0 15
978007 12 2 7
1325745 12 0 2
58039 12 2 365
229635 12 1 444
1139682 12 1 27
933770 12 1 59
324152 12 1 276
1319121 12 2 426
67393 12 1 63
297563 12 1 112
456356 13 0 4
226362 13 3 238
1043742 13 1 69
898090 13 0 168
456303 13 2 487
716770 13 1 8
293365 13 0 68
652946 13 1 11
1266577 13 0 95
535854 13 2 596
763152 13 0 16
1065953 13 0 34
605557 13 0 60
83259 13 0 0
696723 13 1 311
649212 13 2 4
953840 13 1 4826
639656 13 0 0
20302 14 0 50
36685 14 1 766
1287293 14 1 604
1168677 14 0 68
729132 14 0 0
1236794 14 0 23
384197 14 2 7298
448098 14 1 49
757402 14 0 378
1145472 14 2 21
35211 14 2 77
929441 14 0 47
1212261 15 0 17
1204100 15 1 149
985561 15 0 184
1283999 15 2 158
1265289 15 6 3690
1152422 15 0 7
237833 15 0 128
360107 15 1 227
579274 15 2 81
156266 15 0 118
768336 15 2 2
573970 15 0 3
1197748 15 0 104
1225970 15 0 0
1216225 15 0 173
1025211 16 2 12
762599 16 1 39
168212 16 3 2289
810301 16 1 13
788803 16 0 11
1343337 16 0 73
762853 16 2 5
338215 17 0 7
1264916 17 0 85
312058 17 1 34
14871 17 0 14
263376 17 0 7
228389 17 2 144
902356 17 0 343
650061 17 1 14
1045452 17 0 17
250973 17 1 175
263447 18 0 28
523347 18 0 45
1079707 18 0 1315
856268 18 0 187
918452 18 0 37
1000224 19 0 159
110968 19 2 938
187540 19 1 596
1195447 19 0 2
126409 19 1 117
421287 19 2 47
612430 19 1 350
302683 19 0 8
1177428 19 1 58
179281 20 0 2
26107 20 0 15
327804 20 0 3
962200 20 0 9
141560 20 1 187
982383 20 0 4
221563 20 0 7
447369 20 1 17
803103 20 1 262
1246142 21 0 7
496184 21 1 795
62960 21 2 1682
930983 21 1 139
1026079 21 0 68
256652 21 2 12
887318 21 2 740
1255841 21 4 64
1238822 21 1 15
1149536 21 1 60
613545 21 0 615
230216 21 1 16
703989 21 4 7
345363 21 1 1479
1326462 22 1 289
372151 22 6 349
1323067 22 2 22474
155714 22 0 113
416799 22 0 67
1058924 22 0 15
54152 22 0 82
695063 22 1 884
835567 22 0 7
6991 22 1 385
1347643 22 0 112
154192 22 6 860
981174 22 1 7
11706 22 2 15
328370 22 1 12
864001 22 1 75
169345 22 1 529
319790 23 0 23
474218 23 1 392
455520 23 1 41
558331 23 1 357
778045 23 3 1560
53165 23 1 98
628598 23 1 16
290949 23 1 143
725537 23 0 734
1226324 23 0 23
203063 23 0 5
290811 23 1 813
472939 23 2 10
873529 23 0 74
797487 23 0 6
1119064 23 0 14
202766 24 3 1
131609 24 3 1
933995 24 3 1
1337550 24 1 194
162304 24 1 5
1239002 24 3 1
836074 24 0 86
446914 24 3 1
327129 24 0 49
637176 24 3 1
568831 24 1 44
536394 24 3 1
1252166 24 3 1
439600 24 0 44
197583 24 1 4
716672 24 3 83
1266625 24 1 567
1227954 24 3 1
865701 24 3 1
1218142 24 0 125
1292045 24 1 10
1197119 25 0 8
1000307 25 1 24
1307597 25 0 67
305817 25 0 9
1239765 25 0 3
1206918 25 1 112
398343 25 1 16
383349 25 0 433
932246 25 0 25
195072 25 0 4
847949 25 5 10
721592 25 0 838
705373 25 2 7
969475 26 0 198
17983 26 0 454
986571 26 1 117
767150 26 0 2
432079 26 1 152
797799 26 1 6
701934 27 7 8581
1076468 27 0 9
1223636 27 0 1755
391686 27 0 51
753174 27 0 89
922755 27 0 0
1359369 27 3 8806
543916 27 2 131
928444 27 2 871
374744 27 1 551
424312 27 1 14
356656 27 5 266
171760 27 0 9
1350704 28 0 38
1337672 28 0 222
463971 28 0 73
98594 28 0 435
1142686 28 1 992
773342 28 0 225
551241 28 0 136
1132640 28 0 21
268684 29 0 31
158453 29 0 157
1227795 29 2 2
1075806 29 1 880
137099 29 0 224
611955 29 1 41
489286 29 0 5
145004 29 0 95
1322032 29 6 910
776853 29 2 72
1223619 29 1 185
187476 29 0 480
397925 29 1 106
703642 29 0 78
559029 29 0 2
757904 29 2 31
824981 30 5 10
1275917 30 2 7
21143 30 1 31
1190142 30 0 11
480902 30 0 9
1124021 30 2 2
819458 30 0 10
207004 30 0 1362
947817 30 1 37
311136 30 2 14
783981 30 0 2
37091 30 0 101
822837 1 0 111
14180 1 2 4
731348 1 4 5
875044 1 1 69
1137353 1 0 2
453496 1 0 25
1159619 1 0 66
8488 1 0 260
1157321 1 0 17
403831 1 0 7
1354955 1 1 9
751494 1 0 107
928497 1 2 7
1085669 2 1 105
88127 2 0 22
453284 2 0 31
554680 2 2 2
389500 2 0 0
485969 3 2 5
1373120 3 0 5
461417 3 0 7
314554 3 2 66
385196 4 0 16
1010623 4 0 1165
691374 5 2 4
634783 5 0 1157
993430 5 2 28
275001 5 2 13
1120787 5 0 10
1202006 5 1 24
1186786 5 1 1628
593937 5 0 45
201036 6 0 3566
1367385 6 0 23
884553 6 0 12
77190 6 2 6
599115 6 2 100
1098580 6 1 47
65066 6 2 2230
1144190 6 1 1154
237746 7 2 4
466938 7 1 228
1311376 7 0 1108
784299 7 0 40
128767 7 0 201
323005 7 1 18
136955 7 1 14
224972 7 1 962
679316 7 0 26
5257 7 1 95
1120950 7 0 52
459235 7 1 185
1246016 7 1 11
465558 7 0 816
367700 7 2 248
920323 7 1 82
933843 8 2 0
981974 8 2 1708
400915 8 1 22
1356646 8 1 22
1006263 8 0 92
1343370 8 1 33
1338556 8 2 11
154570 9 0 3
189610 9 1 174
894531 9 3 10
1025303 9 0 4
75647 9 0 109
47026 9 0 21
69517 9 0 112
1358023 9 2 5
773154 9 0 75
1147138 10 1 5
836242 10 0 6
918189 10 0 61
787181 10 1 283
599178 10 0 17
712824 10 0 97
1364679 10 0 655
1138625 10 1 18
535507 10 1 6
512999 10 0 14
94350 10 0 31
220411 10 0 1685
95272 10 2 79889
35547 10 1 55
382058 11 2 4
410020 11 1 18
1339447 11 2 2
118404 11 0 8
310581 11 1 114
1115049 12 1 382
969455 12 0 27
677244 12 1 88
1094405 12 5 2455
1163388 12 2 8
1020017 12 0 209
643459 12 1 2
339603 12 0 10
1117500 12 0 83805
940198 12 1 52
67174 12 0 125
586852 12 0 0
898348 12 1 13
848589 12 0 8
1112090 12 2 23
759541 13 1 142
591018 13 2 52
564166 13 2 36
910756 13 0 392
228206 13 1 10
204255 13 0 2
876211 13 1 753
1092227 13 1 24
15140 13 1 507
1233583 14 0 436
423391 14 1 246
320438 14 0 252
729206 14 0 53
239309 14 1 1414
666348 14 4 71
411406 14 1 64
740621 14 0 4
628012 14 0 917
208158 14 5 8569
692226 14 1 144
112181 14 0 291
144243 15 0 217
184970 15 1 0
844185 15 0 68
678729 15 2 34244
519087 15 0 25
1867 15 0 47
559333 15 0 0
627356 15 1 185
841197 15 0 23
1285685 15 1 15
1230615 15 0 21
1352962 15 2 15
591247 15 1 177
906533 16 0 20
615446 16 1 10
1065603 16 1 24
608330 16 0 154
1349032 16 0 184
339408 16 2 0
100594 17 6 801
304642 17 1 3197
400249 17 0 835
1038284 17 0 182
1297784 17 0 0
455093 17 0 138
692585 17 0 36
1113884 17 5 2378
792465 18 4 37
325954 18 6 2
860637 18 2 4
1117252 18 1 8
78252 18 0 6
1317062 18 0 8
250210 18 2 2
1326632 18 2 2
1314393 18 2 4
904922 18 0 179
1268531 18 1 52
222587 18 1 82
324665 18 0 24
1167529 19 0 21
358221 19 0 600
1341571 19 0 10
998635 20 5 367
620568 20 0 7
931390 20 0 4
286610 20 0 39
553561 20 0 207
997391 20 1 686
1366168 20 7 5725
1263499 20 1 12
288529 20 0 7278
677166 20 0 320
1015389 21 2 111
1220838 21 1 108
252849 21 0 513
37157 21 0 164
1089864 21 1 36
1314645 21 1 15
431956 21 0 3
500575 21 0 828
384284 21 1 161
894998 21 2 2
1073579 21 0 126
960409 22 1 68
851845 22 0 29
434343 22 1 10
1153836 22 1 38
1017903 22 2 909
746073 22 0 94
1046699 22 1 291
1211458 22 2 3
84748 22 0 5
772357 22 1 956
824510 22 1 10
1242376 22 2 218
1051868 22 0 16
1281808 22 1 2
1215568 23 1 52
777839 23 1 521
542164 23 2 501
518804 23 0 35
669400 23 0 0
580350 23 1 1506
365147 23 1 65
1203486 23 3 1122
581886 23 1 144
252841 23 7 35
277441 23 0 100
1102614 23 1 115
1317650 23 0 8
747837 24 2 15
115198 24 3 83
1124838 24 0 24
1012614 24 3 1
1029361 24 0 65
385068 24 3 1
1234005 24 0 490
1095339 24 3 1
313941 24 1 3
1109814 25 7 17578
895619 25 0 18
1014016 25 1 22
248509 25 1 4
195812 25 0 2
1232951 25 0 344
1151826 25 0 66
10062 25 0 6
194552 25 0 1727
1378806 26 0 0
454954 26 0 136
166662 26 0 20
696705 26 1 57
1294153 26 1 130
653505 26 0 226
71992 26 0 0
715979 26 0 53
107975 26 1 7
405000 27 0 43
861648 27 0 0
654991 27 0 2
371813 27 0 13
698107 27 1 5
615684 27 1 56
1119179 27 1 10
1143095 27 0 8
1018214 27 1 10
49835 27 0 71
739665 27 1 21
249288 27 1 255
97815 27 0 54
595393 27 0 360
809106 27 5 266
206889 27 6 595
8073 27 1 346
206613 28 0 280
1371039 28 1 659
255844 28 0 82
743865 28 2 15
129342 28 0 11
1354034 28 2 273
498734 28 0 415
736735 28 1 1338
1163121 28 2 0
228167 28 2 116
1145802 28 1 4
54714 28 1 6
60562 29 0 0
1145242 29 2 7
1152275 29 0 103
107324 29 0 4
842100 29 1 1558
911900 29 1 61
910068 29 0 55
599824 29 0 4
205455 29 1 1063
1360912 29 2 219
829372 29 0 16
201960 30 2 8
510428 30 1 3
68779 30 1 13
1197271 30 2 63
1166737 30 0 328
1274932 30 5 239
838619 30 0 2
1040866 30 0 21
996517 1 0 8
1067418 1 1 11
884098 1 0 98
819080 1 2 21
891992 1 0 279
704319 1 1 48
567972 1 0 59
921866 1 2 18
470776 1 1 5
139962 1 7 5227
102913 2 1 118
820800 2 0 13
1142321 2 2 8
1277170 2 1 41
380851 2 2 16
275350 2 1 62
413018 3 0 132
435484 3 2 10
1346444 3 1 306
22315 3 1 108
1336160 3 0 8
688685 3 2 980
945181 3 2 43
1185617 3 0 12
953304 3 0 17
32041 3 1 1458
1052562 3 0 3
714971 3 0 24
1209246 3 0 294
30036 3 2 157
1311168 4 1 696
143014 4 2 2219
744005 5 0 19
519439 5 2 38
986837 5 0 5
49480 5 0 5
388545 5 2 0
1308507 6 0 4
290801 6 1 1949
114475 6 0 58
1288494 7 4 2
1376581 7 0 9
864819 7 1 263
56913 7 2 35
1314628 7 1 100
525445 7 0 5
765707 7 1 237
782182 7 5 10
1000261 7 2 145
1286993 8 1 29
291379 8 0 201
944258 8 1 696
1351701 8 0 2
346749 8 0 143
446153 8 0 19
394944 9 0 102
177915 9 1 2
752731 9 5 531
1252954 9 0 15
1130491 9 0 118
411204 9 0 131
1170499 9 0 110
206724 9 0 68
288829 9 0 4
467731 9 0 20
426101 9 0 23
1192475 9 1 43
322020 9 0 209
1242387 9 1 5295
1198861 9 0 69
377200 10 2 220
615363 10 0 8
872821 10 0 40
1209316 10 0 10
649000 10 1 549
1381697 10 0 9
529312 11 1 0
448509 11 0 12
1256264 11 2 3
784284 11 1 97
1360680 11 0 0
1189718 11 0 0
70825 11 6 1094
1377771 11 0 60
207446 11 2 7
997262 11 0 6
364454 11 2 15
406269 11 1 6
597857 12 0 51
546348 12 0 340
407675 12 2 4
59418 12 1 14
125706 12 0 2
828786 12 0 758
721326 12 0 4
743609 12 0 4
1199856 12 1 73
1241147 12 0 23
1159881 12 0 32
894316 12 1 3
1073706 12 1 75
687761 13 1 35
124793 13 0 88
492885 13 7 54
515272 13 1 41
15848 13 1 524
645542 13 0 13
975707 13 0 46
1237421 13 1 1055
1135871 13 1 5498
837784 13 1 180
1048740 13 1 23
786576 13 1 2445
485998 14 0 5
971729 14 0 17
250007 14 1 6
1274793 14 0 16
644777 14 2 4
953305 14 0 47
1105697 14 1 5631
335137 14 0 212
1319356 14 1 4
680786 14 2 5
288959 14 1 1612
1004258 14 1 13
1299380 14 1 491
439404 14 2 0
698116 15 0 2
1315605 15 0 10
945437 15 2 4
340981 15 2 41
926816 15 2 15
394661 15 2 10
1165220 16 0 13
766695 16 0 15
854596 16 1 465
1053732 16 8 2248
130459 16 0 936
632637 16 0 17756
977249 16 2 10
49421 16 1 829
896472 16 0 10
1047635 17 0 7
1380003 17 0 27
1197563 17 0 1344
329182 17 1 9
533658 17 1 3
43110 17 0 186
1210140 17 4 3
225842 17 0 23
1072492 17 2 380
1328973 17 0 117
583545 18 5 438
758115 18 0 29
171617 18 4 2
995425 18 2 8
641718 18 1 189
735485 18 0 386
52045 18 0 42
606271 18 1 54
299286 18 1 32
696315 18 0 13
56699 19 2 8
162067 19 1 4
862919 19 0 81
638560 19 2 18
212252 19 0 108
1227551 19 0 2
731025 19 2 35
788509 20 7 1307
410603 20 1 33
242982 20 3 4240
949748 20 0 7
653609 20 2 2
1235501 20 1 42
65253 20 3 2352
913493 20 0 25
164906 20 1 6
96361 20 0 23
1261136 20 0 6
271469 20 1 96
741296 20 0 107
477726 21 0 141
635658 21 0 4
1297306 21 1 19
372485 21 2 34
1035949 21 2 1632
827343 21 1 1028
1291945 21 1 176
639379 21 0 2
908119 21 4 241
149116 21 0 102
562397 21 1 304
1125119 22 1 135
137615 22 0 81
901330 22 2 9
919797 22 1 70
1379137 22 2 128
1007870 22 0 12
423316 22 1 10
206430 22 2 432
1361254 22 0 32
367345 22 0 31
858128 22 1 30
159698 22 0 61
471498 22 1 32
76880 22 0 8
287937 22 0 358
320148 22 1 1247
258152 22 7 724
282410 22 1 557
342636 23 1 145
192718 23 0 13
468312 23 1 217
1305966 23 2 61
801820 23 0 10
968612 23 0 12
1159859 23 4 13
1347610 23 0 1693
543990 23 0 5
760329 23 4 39
572967 23 2 19
73825 24 2 2
578592 24 1 32
446875 24 3 1
374206 24 0 355
1126065 24 1 117
277733 24 1 390
1331613 24 0 181
735335 24 0 218
1172173 24 3 223
984864 24 3 1
1130317 24 0 12
1270390 24 3 83
576345 25 2 34
725909 25 1 125
459103 25 0 31
589337 25 5 49
1379646 25 1 102
1117512 25 1 269
214293 25 2 62
727712 25 1 5
303491 25 0 8
995937 25 1 90
937293 25 1 14
1287499 25 2 1825
82256 25 1 394
3122 25 0 0
644372 26 7 2101
874874 26 1 1651
88480 26 0 8
1154447 26 4 4
289655 26 1 38
705712 26 1 4709
615120 26 0 26
1216070 26 0 63
38688 26 2 35
977981 26 0 20
329043 26 2 29
109387 26 1 572
670274 26 2 3
713824 26 1 140
135061 26 1 103
118409 27 2 15
1020897 27 0 22
610095 27 1 7
228560 27 0 12095
1367325 27 1 40
85179 27 1 385
493277 27 1 146
1190603 27 1 354
400773 27 1 339
1188943 27 1 98
1119 27 2 2
583484 27 0 28
360256 27 0 116
595200 28 2 49
531474 28 1 385
712426 28 1 1435
1295214 28 4 20
1308351 28 0 18
1197579 28 0 174
216603 28 0 6
1330255 28 2 34
1221737 28 2 2
1202541 28 0 558
793957 28 0 258
760535 28 1 32
422499 29 0 11
1094380 29 2 179
568888 29 0 12
727706 29 2 52
268348 29 0 2
762735 29 1 443
440770 29 0 4
971338 29 3 12997
866226 29 0 47
89635 29 0 827
986082 29 0 5
1150963 29 0 487
1054569 29 0 1326
268620 29 1 2
313430 29 1 18
856967 29 2 46
695293 29 0 8
1004392 30 0 145
1117269 30 0 11
140489 30 0 482
545098 30 2 6
61768 30 0 198
787414 30 2 0
1307090 30 0 763
648963 1 0 4
